user_id,order_id,Date,Amount,Merchant_id,Purchase_status
49864857,5507415706,2020-05-02,"10,000",12,
6251733,5503522455,2020-05-02,"20,000",12,
53499405,5501047753,2020-05-02,"50,000",15,
14785334,5509031355,2020-05-02,"20,000",12,
42486835,5502193281,2020-05-02,"10,000",12,
45934571,5502188905,2020-05-02,"100,000",12,Mua h?
50665347,5506161238,2020-05-02,"10,000",12,
53957980,5507033780,2020-05-02,"20,000",12,
28158550,5505109863,2020-05-02,"50,000",14,
55449565,5508729313,2020-05-02,"20,000",14,
54370254,5503242400,2020-05-02,"50,000",14,
44621869,5505238088,2020-05-02,"50,000",13,
52398969,5507776744,2020-05-02,"50,000",14,
5497986,5501820931,2020-05-02,"20,000",12,
54976379,5502738993,2020-05-02,"30,000",12,
49477609,5503810821,2020-05-02,"30,000",12,
39026035,5506366555,2020-05-02,"30,000",12,
18166352,5504474767,2020-05-02,"300,000",14,Mua h?
18614110,5503659830,2020-05-02,"200,000",14,Mua h?
47640587,5507613391,2020-05-02,"10,000",12,
44938318,5507522844,2020-05-02,"50,000",12,
44554587,5505437978,2020-05-02,"20,000",12,
45042432,5511194229,2020-05-03,"10,000",14,
36289743,5513078353,2020-05-03,"50,000",14,
49596805,5516058281,2020-05-03,"10,000",14,
19004941,5512511538,2020-05-03,"30,000",12,
44956925,5515906685,2020-05-03,"200,000",12,Mua h?
37263029,5509511288,2020-05-03,"100,000",14,Mua h?
24013693,5510284519,2020-05-03,"50,000",13,
40023415,5510610244,2020-05-03,"100,000",12,Mua h?
1379875,5513379402,2020-05-03,"30,000",13,
52530237,5509331450,2020-05-03,"20,000",12,
42952351,5514373063,2020-05-03,"100,000",13,Mua h?
44695977,5515976042,2020-05-03,"20,000",14,
35864537,5510838829,2020-05-03,"10,000",13,Mua h?
52075089,5515678435,2020-05-03,"100,000",12,
42492998,5513051479,2020-05-03,"50,000",15,
35717931,5511025354,2020-05-03,"50,000",13,
47590859,5514112892,2020-05-03,"20,000",12,
43803378,5515445422,2020-05-03,"30,000",12,
55505456,5511192022,2020-05-03,"10,000",14,
36558537,5512743840,2020-05-03,"50,000",13,
31934318,5515556062,2020-05-03,"20,000",15,
53258205,5514550894,2020-05-03,"10,000",12,
50027723,5510166495,2020-05-03,"10,000",12,
53377025,5514599519,2020-05-03,"10,000",14,
30245866,5513422273,2020-05-03,"10,000",14,
55683858,5514855366,2020-05-03,"100,000",13,Mua h?
44434491,5511719987,2020-05-03,"50,000",13,
39456993,5522255074,2020-05-04,"10,000",13,
30165970,5518726291,2020-05-04,"30,000",14,
35983031,5525559049,2020-05-04,"50,000",12,
48583563,5518463516,2020-05-04,"20,000",14,
46161517,5520917033,2020-05-04,"10,000",12,
42405103,5518031349,2020-05-04,"20,000",12,
39298599,5521500317,2020-05-04,"100,000",12,Mua h?
32272483,5521124559,2020-05-04,"30,000",12,
30846729,5520133259,2020-05-04,"50,000",13,
38700253,5518746038,2020-05-04,"20,000",12,
50999570,5524524407,2020-05-04,"50,000",12,
46914280,5519088960,2020-05-04,"20,000",12,
41315945,5523893865,2020-05-04,"40,000",13,
37580675,5525789170,2020-05-04,"100,000",12,Mua h?
41003476,5525799393,2020-05-04,"20,000",13,
47693691,5518189077,2020-05-04,"100,000",13,Mua h?
41168451,5522368217,2020-05-04,"30,000",13,
15741395,5521372506,2020-05-04,"50,000",14,
48861297,5525145874,2020-05-04,"20,000",12,
39075741,5524850187,2020-05-04,"50,000",12,
41590548,5523596432,2020-05-04,"100,000",12,Mua h?
42809330,5518918023,2020-05-04,"50,000",13,
35343382,5521036369,2020-05-04,"20,000",14,
42295229,5523850937,2020-05-04,"50,000",13,
54811542,5517358470,2020-05-04,"50,000",13,
40438672,5519886731,2020-05-04,"50,000",12,
46474376,5522525768,2020-05-04,"10,000",15,
40770504,5522909600,2020-05-04,"50,000",13,
54443155,5520573718,2020-05-04,"20,000",12,
41566239,5523099287,2020-05-04,"10,000",14,
40179354,5518536260,2020-05-04,"10,000",14,
47342487,5535207394,2020-05-05,"10,000",14,
13079873,5529222105,2020-05-05,"10,000",13,
53759490,5527505749,2020-05-05,"10,000",13,
32277815,5527129232,2020-05-05,"10,000",14,
48021526,5530136399,2020-05-05,"20,000",12,
55191058,5534601391,2020-05-05,"30,000",12,
46419022,5526137615,2020-05-05,"50,000",13,
39107493,5527987803,2020-05-05,"50,000",12,
35880042,5528279682,2020-05-05,"100,000",12,Mua h?
28171083,5534541562,2020-05-05,"20,000",12,
19422868,5531668558,2020-05-05,"30,000",12,
48021345,5533775554,2020-05-05,"50,000",14,
39177158,5529740899,2020-05-05,"30,000",12,
46478000,5526133722,2020-05-05,"10,000",14,
40398926,5528945063,2020-05-05,"10,000",13,
35796308,5528286237,2020-05-05,"50,000",12,
9917591,5527623342,2020-05-05,"100,000",14,Mua h?
25228634,5529144761,2020-05-05,"30,000",14,
45446041,5530668992,2020-05-05,"50,000",14,
14991825,5530333714,2020-05-05,"10,000",12,
47641723,5530967147,2020-05-05,"100,000",14,Mua h?
45828540,5534754534,2020-05-05,"10,000",13,
47511343,5532036993,2020-05-05,"10,000",12,
41065244,5527827173,2020-05-05,"20,000",13,
52353267,5533478391,2020-05-05,"50,000",14,
41921722,5531928017,2020-05-05,"100,000",12,Mua h?
7261109,5527861989,2020-05-05,"20,000",12,
35569141,5533698551,2020-05-05,"50,000",12,
47218499,5532857240,2020-05-05,"100,000",12,Mua h?
47899180,5533180673,2020-05-05,"10,000",12,
2856034,5533428594,2020-05-05,"10,000",14,
32134179,5534009534,2020-05-05,"50,000",14,
42731348,5532854366,2020-05-05,"10,000",14,
35140693,5532133204,2020-05-05,"10,000",13,
47828911,5528092816,2020-05-05,"10,000",12,
50700555,5536653497,2020-05-06,"10,000",13,
54583258,5543521349,2020-05-06,"10,000",15,
55692247,5538323587,2020-05-06,"20,000",12,
40138890,5538243821,2020-05-06,"50,000",13,
52679725,5540231973,2020-05-06,"20,000",13,
44444560,5540818165,2020-05-06,"30,000",13,
46001781,5539073033,2020-05-06,"20,000",12,
40782250,5537559525,2020-05-06,"20,000",12,
42131823,5537719039,2020-05-06,"50,000",12,
24690465,5537937360,2020-05-06,"100,000",12,Mua h?
31672193,5538372129,2020-05-06,"50,000",13,
52360743,5537726390,2020-05-06,"50,000",12,
47759930,5539138476,2020-05-06,"50,000",12,
53716699,5539912538,2020-05-06,"50,000",13,
54460036,5541258072,2020-05-06,"10,000",13,Mua h?
42350050,5542480585,2020-05-06,"20,000",12,
45665528,5537149082,2020-05-06,"50,000",13,
23755412,5543083810,2020-05-06,"10,000",13,
36885634,5538434240,2020-05-06,"50,000",13,
43693958,5538432484,2020-05-06,"50,000",13,
26916700,5538376807,2020-05-06,"200,000",13,Mua h?
19388570,5537984832,2020-05-06,"10,000",13,
3048617,5539359063,2020-05-06,"30,000",12,
42594055,5543396862,2020-05-06,"50,000",12,
27661105,5540812671,2020-05-06,"50,000",13,
44281390,5540474313,2020-05-06,"20,000",13,
41028598,5542682886,2020-05-06,"100,000",13,Mua h?
7544599,5541647452,2020-05-06,"50,000",12,
1784099,5544045249,2020-05-06,"100,000",13,Mua h?
55531922,5537208595,2020-05-06,"50,000",12,
47741636,5541993701,2020-05-06,"30,000",12,
43468367,5547260784,2020-05-07,"10,000",13,
50087945,5550914133,2020-05-07,"100,000",14,Mua h?
48479638,5549718629,2020-05-07,"50,000",12,
52657664,5549476332,2020-05-07,"500,000",14,Mua h?
3464946,5548168120,2020-05-07,"100,000",14,Mua h?
41439541,5549299748,2020-05-07,"20,000",15,
42810078,5546369294,2020-05-07,"20,000",12,
46917324,5551634472,2020-05-07,"20,000",15,
55594802,5551180246,2020-05-07,"30,000",13,
34513724,5547480088,2020-05-07,"20,000",12,
39928912,5549524652,2020-05-07,"100,000",14,Mua h?
20458993,5551077605,2020-05-07,"10,000",12,
47178292,5551072579,2020-05-07,"10,000",12,
45043426,5552990739,2020-05-07,"50,000",12,
43522864,5549117504,2020-05-07,"50,000",12,
15843493,5552957439,2020-05-07,"50,000",12,
47178052,5551727556,2020-05-07,"20,000",12,
47902974,5545682019,2020-05-07,"20,000",12,
55218279,5548695529,2020-05-07,"10,000",12,
41181536,5547961216,2020-05-07,"50,000",12,
38419373,5546792524,2020-05-07,"10,000",14,
45093850,5549108570,2020-05-07,"50,000",13,
28766431,5549708128,2020-05-07,"30,000",12,
46682354,5551814211,2020-05-07,"50,000",12,
49773076,5547506847,2020-05-07,"20,000",15,
43493204,5552045053,2020-05-07,"30,000",13,
24071987,5552728384,2020-05-07,"100,000",13,Mua h?
46500075,5550265376,2020-05-07,"10,000",14,
49091152,5548884813,2020-05-07,"10,000",13,
44516743,5547850169,2020-05-07,"20,000",13,
700692,5546102340,2020-05-07,"100,000",13,Mua h?
54742661,5547127918,2020-05-07,"20,000",12,
55373468,5550722240,2020-05-07,"20,000",12,
39088803,5548057408,2020-05-07,"50,000",12,
31642121,5546369351,2020-05-07,"50,000",12,
51279973,5563780800,2020-05-08,"10,000",12,
51113627,5560873557,2020-05-08,"100,000",12,Mua h?
38784425,5563423001,2020-05-08,"10,000",12,
51558713,5562945193,2020-05-08,"10,000",12,
51129291,5559763038,2020-05-08,"50,000",15,
45278527,5557396520,2020-05-08,"10,000",12,
45663606,5562940397,2020-05-08,"10,000",12,
54180275,5561085268,2020-05-08,"50,000",13,
45605747,5557636465,2020-05-08,"10,000",13,
49069331,5558754544,2020-05-08,"30,000",14,
41736228,5557119617,2020-05-08,"20,000",12,
46771803,5555265759,2020-05-08,"20,000",12,
54325038,5564201193,2020-05-08,"20,000",12,
9921656,5556679388,2020-05-08,"20,000",12,
44465125,5557496661,2020-05-08,"100,000",12,Mua h?
8120740,5555570905,2020-05-08,"10,000",15,
39251163,5563087987,2020-05-08,"200,000",12,Mua h?
53805967,5556797966,2020-05-08,"30,000",13,
47200304,5555962183,2020-05-08,"50,000",14,Mua h?
55066965,5561918574,2020-05-08,"20,000",12,
35692016,5560421301,2020-05-08,"50,000",13,Mua h?
9281449,5555761439,2020-05-08,"50,000",15,Mua h?
46733149,5560874862,2020-05-08,"50,000",13,Mua h?
40723697,5563023837,2020-05-08,"10,000",13,
42763125,5559222238,2020-05-08,"50,000",13,
41624485,5560961117,2020-05-08,"10,000",12,
48617470,5559008362,2020-05-08,"100,000",12,Mua h?
50874620,5563149493,2020-05-08,"30,000",12,
37371586,5557606359,2020-05-08,"30,000",12,
47131186,5556798365,2020-05-08,"50,000",13,Mua h?
51533815,5556257221,2020-05-08,"100,000",14,Mua h?
48830921,5558767213,2020-05-08,"100,000",14,Mua h?
8753798,5554935584,2020-05-08,"100,000",13,
43286807,5562091618,2020-05-08,"50,000",14,
41722728,5560185064,2020-05-08,"20,000",12,
13570818,5558952309,2020-05-08,"100,000",13,
51321746,5554816610,2020-05-08,"20,000",12,
9321108,5569632184,2020-05-09,"10,000",13,
49248217,5572778666,2020-05-09,"30,000",12,
28618519,5571048542,2020-05-09,"20,000",12,
37742792,5567833784,2020-05-09,"100,000",14,Mua h?
46202614,5568818277,2020-05-09,"30,000",12,
48852554,5571532991,2020-05-09,"10,000",12,
40853102,5568609275,2020-05-09,"10,000",12,
37395531,5573180313,2020-05-09,"20,000",14,
38544713,5564452938,2020-05-09,"100,000",12,Mua h?
46087997,5570821030,2020-05-09,"50,000",13,
53216604,5565379711,2020-05-09,"30,000",12,
39366845,5567667898,2020-05-09,"10,000",14,
35628040,5570820227,2020-05-09,"20,000",14,
36241425,5566261352,2020-05-09,"10,000",12,
50659201,5565742471,2020-05-09,"10,000",12,
38634275,5571879207,2020-05-09,"10,000",14,
45871862,5570961786,2020-05-09,"50,000",14,
51059867,5567217727,2020-05-09,"100,000",12,Mua h?
45797530,5572516174,2020-05-09,"20,000",15,
45981538,5565909013,2020-05-09,"20,000",15,
40494733,5569370742,2020-05-09,"20,000",12,
12942392,5571569478,2020-05-09,"50,000",13,
42633229,5568515256,2020-05-09,"10,000",13,
40441704,5566844320,2020-05-09,"50,000",13,
42224129,5569796090,2020-05-09,"50,000",13,
38230122,5570861709,2020-05-09,"50,000",14,
27380407,5568046139,2020-05-09,"20,000",13,
34436436,5570557650,2020-05-09,"200,000",14,Mua h?
48655240,5565739589,2020-05-09,"20,000",12,
5546585,5574984081,2020-05-10,"10,000",15,
55811573,5576952717,2020-05-10,"20,000",14,
43463143,5576475017,2020-05-10,"30,000",12,
41913429,5576548871,2020-05-10,"20,000",14,
14233503,5574015628,2020-05-10,"20,000",12,
31845118,5575197118,2020-05-10,"20,000",12,
41659412,5576368628,2020-05-10,"20,000",13,
51706393,5577711482,2020-05-10,"100,000",12,Mua h?
41152259,5577145856,2020-05-10,"50,000",12,
39245318,5581992045,2020-05-10,"20,000",13,
46414088,5574525304,2020-05-10,"100,000",12,Mua h?
46196260,5579797974,2020-05-10,"20,000",15,
13847415,5575106530,2020-05-10,"30,000",13,
21455329,5575476032,2020-05-10,"10,000",15,
18230191,5575719132,2020-05-10,"10,000",12,
52756772,5581502283,2020-05-10,"30,000",14,
50247694,5581125687,2020-05-10,"20,000",13,
41148707,5575565503,2020-05-10,"20,000",13,
35900803,5574838962,2020-05-10,"50,000",12,
42102823,5575509811,2020-05-10,"200,000",12,Mua h?
32780938,5573933098,2020-05-10,"50,000",12,
46739645,5579329191,2020-05-10,"50,000",13,
26069094,5579582140,2020-05-10,"20,000",12,
49717618,5574985626,2020-05-10,"20,000",12,
5445355,5576722372,2020-05-10,"10,000",13,
2928729,5576765047,2020-05-10,"50,000",13,Mua h?
43619803,5580714685,2020-05-10,"100,000",13,Mua h?
51470640,5581258299,2020-05-10,"10,000",13,
45509682,5576424452,2020-05-10,"50,000",13,Mua h?
10246673,5579491915,2020-05-10,"50,000",13,Mua h?
45766502,5580202774,2020-05-10,"100,000",12,Mua h?
43248124,5575361280,2020-05-10,"30,000",12,
49512570,5574839273,2020-05-10,"50,000",12,
42976823,5575727439,2020-05-10,"100,000",12,Mua h?
17756593,5579491850,2020-05-10,"100,000",13,Mua h?
48630370,5575271930,2020-05-10,"100,000",14,Mua h?
54787462,5575207041,2020-05-10,"50,000",12,
44967451,5577164913,2020-05-10,"10,000",15,
42480490,5494474102,2020-05-11,"10,000",15,
48134464,5492918702,2020-05-11,"10,000",14,
53740744,5499215766,2020-05-11,"40,000",12,
46328597,5496015715,2020-05-11,"50,000",12,
55296546,5496017164,2020-05-11,"10,000",14,
34870539,5495980933,2020-05-11,"20,000",13,
40843803,5497655010,2020-05-11,"10,000",12,
46344299,5585057297,2020-05-11,"10,000",15,
55030354,5585664707,2020-05-11,"100,000",12,
33217015,5583436818,2020-05-11,"10,000",13,
19483687,5587774986,2020-05-11,"50,000",13,Mua h?
53601079,5590279673,2020-05-11,"20,000",14,
39832135,5582494666,2020-05-11,"30,000",13,
10066290,5590206920,2020-05-11,"20,000",12,
40328397,5587310831,2020-05-11,"100,000",12,
44770961,5585553512,2020-05-11,"100,000",13,
13533649,5587131629,2020-05-11,"50,000",12,
55885055,5586459185,2020-05-11,"30,000",12,
10910878,5592250912,2020-05-11,"20,000",14,
44133788,5583625370,2020-05-11,"20,000",12,
51177652,5586563623,2020-05-11,"50,000",12,
46384045,5585554470,2020-05-11,"20,000",13,
50287076,5588188005,2020-05-11,"10,000",14,
46094080,5582762765,2020-05-11,"30,000",13,
32472246,5583265383,2020-05-11,"100,000",12,
1282734,5582806059,2020-05-11,"50,000",12,
54091076,5589639252,2020-05-11,"50,000",12,
44925215,5586151187,2020-05-11,"20,000",14,
50727312,5592141559,2020-05-11,"50,000",12,
21431979,5586126871,2020-05-11,"200,000",12,Mua h?
16087878,5589089608,2020-05-11,"20,000",13,
49152375,5591295595,2020-05-11,"100,000",14,
20855720,5582477768,2020-05-11,"10,000",12,
27580030,5589951543,2020-05-11,"20,000",12,
35237686,5586970422,2020-05-11,"50,000",12,
35605165,5590635415,2020-05-11,"50,000",12,
33313196,5582395988,2020-05-11,"20,000",13,
41826861,5589287673,2020-05-11,"100,000",12,
38299892,5585132698,2020-05-11,"20,000",13,
16157501,5586152277,2020-05-11,"30,000",13,
32345728,5588966939,2020-05-11,"20,000",12,
45258740,5582471342,2020-05-11,"20,000",15,
18811896,5588512597,2020-05-11,"100,000",13,
52075162,5588673435,2020-05-11,"100,000",13,
17113117,5583696324,2020-05-11,"10,000",12,
49733384,5590228055,2020-05-11,"20,000",12,
49256079,5590091882,2020-05-11,"30,000",12,
47476311,5591278879,2020-05-11,"50,000",12,
10724471,5590031976,2020-05-11,"50,000",15,
292770,5589930577,2020-05-11,"100,000",12,
34966510,5586261067,2020-05-11,"300,000",14,Mua h?
21431090,5600621826,2020-05-12,"100,000",12,
48786881,5601015002,2020-05-12,"30,000",14,
40690442,5598297677,2020-05-12,"10,000",13,
54585440,5592952863,2020-05-12,"20,000",12,
50980623,5595617048,2020-05-12,"50,000",14,
52573116,5599074180,2020-05-12,"30,000",14,
47200770,5601644437,2020-05-12,"10,000",14,
49587717,5597723846,2020-05-12,"50,000",12,
40428468,5601565260,2020-05-12,"20,000",12,
49199303,5599102571,2020-05-12,"100,000",13,
32420611,5595135288,2020-05-12,"50,000",14,Mua h?
46835429,5599469251,2020-05-12,"200,000",14,Mua h?
45142501,5601120693,2020-05-12,"10,000",13,Mua h?
44511904,5599809058,2020-05-12,"20,000",15,
48544021,5600203125,2020-05-12,"50,000",12,
48560324,5600691667,2020-05-12,"100,000",12,
38530962,5595011360,2020-05-12,"100,000",12,
55856163,5594952914,2020-05-12,"10,000",12,
51933449,5601453849,2020-05-12,"100,000",12,
29730463,5593365551,2020-05-12,"200,000",12,Mua h?
48341370,5595181334,2020-05-12,"50,000",13,
3417428,5599672217,2020-05-12,"50,000",13,Mua h?
37087111,5592505631,2020-05-12,"20,000",12,
49702654,5593336576,2020-05-12,"100,000",12,
4547752,5604094004,2020-05-13,"100,000",12,
7446691,5611205495,2020-05-13,"200,000",13,Mua h?
40532359,5604004119,2020-05-13,"50,000",13,Mua h?
48980946,5604357362,2020-05-13,"50,000",12,
50611405,5605314071,2020-05-13,"100,000",12,
44399852,5610309630,2020-05-13,"10,000",12,
41967575,5607829859,2020-05-13,"20,000",12,
36871978,5609226081,2020-05-13,"20,000",13,
43562617,5606680587,2020-05-13,"30,000",12,
42109091,5605612345,2020-05-13,"20,000",12,
42799582,5609118090,2020-05-13,"20,000",12,
42267317,5603376858,2020-05-13,"50,000",12,
42380561,5607208246,2020-05-13,"50,000",12,
36398325,5604188565,2020-05-13,"100,000",14,
6762877,5611142171,2020-05-13,"100,000",12,
43455860,5603512797,2020-05-13,"20,000",13,
51668178,5609306814,2020-05-13,"50,000",14,
50605779,5611376888,2020-05-13,"100,000",13,Mua h?
50762448,5610154300,2020-05-13,"100,000",13,Mua h?
54198703,5609325683,2020-05-13,"20,000",14,
51686215,5603163918,2020-05-13,"10,000",13,
47835355,5604334513,2020-05-13,"50,000",13,Mua h?
42551822,5604975493,2020-05-13,"100,000",13,Mua h?
55898546,5610056343,2020-05-13,"20,000",12,
38441924,5610488859,2020-05-13,"300,000",13,Mua h?
11299840,5620081893,2020-05-14,"10,000",12,
54503575,5614338508,2020-05-14,"20,000",12,
47643590,5615839916,2020-05-14,"200,000",13,Mua h?
48030102,5623227070,2020-05-14,"50,000",12,
41603862,5615763049,2020-05-14,"50,000",12,
55264168,5614475070,2020-05-14,"30,000",12,
52521601,5623064575,2020-05-14,"20,000",12,
53730853,5612245983,2020-05-14,"50,000",13,
54580364,5621120937,2020-05-14,"20,000",12,
40967191,5617911827,2020-05-14,"50,000",12,
46910459,5615348603,2020-05-14,"20,000",12,
40315799,5613710964,2020-05-14,"20,000",13,
45321997,5615597593,2020-05-14,"100,000",12,
27675295,5616738447,2020-05-14,"50,000",14,
41855947,5620932317,2020-05-14,"50,000",12,
37939557,5619053779,2020-05-14,"20,000",13,
38977253,5618695132,2020-05-14,"20,000",12,
34174856,5620945611,2020-05-14,"20,000",13,
32141657,5616965853,2020-05-14,"20,000",12,
46180958,5614902067,2020-05-14,"20,000",13,
40983796,5616295141,2020-05-14,"50,000",14,Mua h?
53206894,5620143461,2020-05-14,"20,000",12,
53474053,5612640925,2020-05-14,"50,000",12,
41236340,5620145849,2020-05-14,"20,000",12,
55803859,5616505771,2020-05-14,"10,000",12,
53564527,5616176004,2020-05-14,"50,000",12,
55952995,5623300571,2020-05-14,"20,000",12,
54565983,5621946107,2020-05-14,"50,000",15,
40327308,5623639717,2020-05-14,"50,000",12,
13115196,5626377012,2020-05-15,"200,000",12,Mua h?
42166325,5631751122,2020-05-15,"10,000",14,
48570120,5625283710,2020-05-15,"10,000",14,
55704783,5633894756,2020-05-15,"50,000",12,
44687572,5631328472,2020-05-15,"10,000",12,
35509601,5629282735,2020-05-15,"100,000",14,
17974009,5634865752,2020-05-15,"200,000",12,Mua h?
50144936,5628350801,2020-05-15,"10,000",12,
43893003,5632918068,2020-05-15,"20,000",14,
49430893,5632221109,2020-05-15,"100,000",13,
46327397,5633681723,2020-05-15,"100,000",12,
4524373,5630620593,2020-05-15,"10,000",12,
44433557,5627205217,2020-05-15,"50,000",14,
41951287,5629734391,2020-05-15,"30,000",12,
1354945,5627365188,2020-05-15,"20,000",13,
46203761,5625223546,2020-05-15,"50,000",13,
36843696,5630251344,2020-05-15,"20,000",14,
6988124,5627778162,2020-05-15,"20,000",12,
21731735,5629806277,2020-05-15,"10,000",14,
50130481,5624217278,2020-05-15,"20,000",12,
46249946,5624330855,2020-05-15,"20,000",12,
48910723,5623896759,2020-05-15,"100,000",12,
35906666,5631146331,2020-05-15,"10,000",14,
30076351,5629596970,2020-05-15,"50,000",12,
13178081,5630284733,2020-05-15,"300,000",14,Mua h?
55826520,5633757814,2020-05-15,"10,000",14,
48261059,5633958415,2020-05-15,"50,000",13,Mua h?
34755224,5633186430,2020-05-15,"50,000",14,Mua h?
51733273,5625765863,2020-05-15,"50,000",13,Mua h?
43738268,5624059140,2020-05-15,"50,000",12,
51552828,5625676879,2020-05-15,"100,000",14,
7136915,5630547248,2020-05-15,"30,000",13,Mua h?
24743818,5625511101,2020-05-15,"100,000",13,Mua h?
47490282,5626370160,2020-05-15,"50,000",12,
51133301,5630193080,2020-05-15,"50,000",12,
43461442,5623746423,2020-05-15,"50,000",15,
54170563,5635016886,2020-05-15,"200,000",12,
2863671,5644017826,2020-05-16,"500,000",14,Mua h?
15801813,5641277111,2020-05-16,"30,000",12,
46299145,5639953450,2020-05-16,"30,000",14,
44795127,5639601661,2020-05-16,"100,000",13,
42569274,5644017859,2020-05-16,"50,000",12,
46461821,5641245964,2020-05-16,"50,000",12,
31592205,5638665490,2020-05-16,"30,000",12,
48079172,5640628869,2020-05-16,"20,000",14,Mua h?
53109780,5637146954,2020-05-16,"10,000",12,
47841904,5638778044,2020-05-16,"20,000",15,
49883568,5637800650,2020-05-16,"10,000",12,
47571112,5644735992,2020-05-16,"50,000",15,
44996073,5643898948,2020-05-16,"10,000",12,
48017352,5645421024,2020-05-16,"20,000",12,
48261128,5635499558,2020-05-16,"20,000",15,
45231343,5640515969,2020-05-16,"100,000",12,
55674176,5639606698,2020-05-16,"50,000",13,
42909894,5644373933,2020-05-16,"20,000",12,
42418771,5642187441,2020-05-16,"200,000",13,Mua h?
4910387,5644209492,2020-05-16,"100,000",13,
50000148,5642291100,2020-05-16,"10,000",12,
44821707,5636665443,2020-05-16,"10,000",14,
27407082,5640841213,2020-05-16,"50,000",13,Mua h?
43179017,5638184786,2020-05-16,"100,000",12,
47873121,5643645890,2020-05-16,"50,000",12,
55538463,5644372482,2020-05-16,"10,000",12,
51223960,5645466544,2020-05-16,"10,000",12,
49327287,5643915156,2020-05-16,"100,000",12,
7463963,5639858683,2020-05-16,"30,000",12,
54300247,5636335095,2020-05-16,"50,000",12,
42688531,5644212697,2020-05-16,"200,000",13,Mua h?
46697179,5637195463,2020-05-16,"100,000",12,
52651229,5649955703,2020-05-17,"10,000",14,
50849940,5647199403,2020-05-17,"50,000",13,
33658530,5649143548,2020-05-17,"100,000",14,Mua h?
11123128,5654537994,2020-05-17,"10,000",12,
46368196,5647583154,2020-05-17,"50,000",12,
42877330,5649606701,2020-05-17,"20,000",13,Mua h?
52096342,5655204693,2020-05-17,"20,000",12,
43659819,5646797259,2020-05-17,"10,000",12,
40231425,5650102628,2020-05-17,"50,000",12,
51111932,5647431097,2020-05-17,"50,000",14,
24360994,5647925405,2020-05-17,"20,000",12,
46765558,5652469756,2020-05-17,"20,000",14,
44499894,5649530840,2020-05-17,"50,000",12,
55587266,5653162980,2020-05-17,"100,000",12,
41655826,5649537371,2020-05-17,"20,000",13,
44386524,5647839944,2020-05-17,"20,000",13,
49589448,5652902846,2020-05-17,"10,000",14,
45551173,5653348739,2020-05-17,"50,000",13,Mua h?
44181585,5650698666,2020-05-17,"10,000",12,
1929207,5648272169,2020-05-17,"10,000",12,
53142381,5651718852,2020-05-17,"10,000",13,
22122737,5654817539,2020-05-17,"50,000",12,
47211420,5651358892,2020-05-17,"100,000",13,Mua h?
53126489,5653552910,2020-05-17,"50,000",14,Mua h?
49217506,5653700675,2020-05-17,"20,000",15,
30188316,5661127811,2020-05-18,"100,000",14,
54869608,5660724926,2020-05-18,"50,000",14,
41348440,5656318213,2020-05-18,"20,000",12,
997497,5665413496,2020-05-18,"50,000",15,Mua h?
32927276,5656524384,2020-05-18,"200,000",13,Mua h?
39492087,5658895729,2020-05-18,"20,000",13,
35505063,5655276364,2020-05-18,"20,000",13,
41611769,5632718172,2020-05-18,"20,000",14,
40628351,5631405603,2020-05-18,"50,000",13,
38242907,5661131026,2020-05-18,"50,000",12,
41151453,5624214537,2020-05-18,"10,000",12,
41185816,5635307730,2020-05-18,"20,000",13,
44981176,5649092301,2020-05-18,"10,000",12,
51650021,5646607903,2020-05-18,"30,000",12,
34063121,5649455569,2020-05-18,"100,000",12,
47734786,5662330590,2020-05-18,"20,000",12,
46354330,5656050137,2020-05-18,"20,000",12,
49918765,5657213454,2020-05-18,"20,000",12,
49659843,5656895699,2020-05-18,"10,000",15,
44582937,5662410305,2020-05-18,"10,000",14,
37089908,5656312604,2020-05-18,"50,000",14,
42649862,5663869598,2020-05-18,"50,000",12,
50071903,5664503278,2020-05-18,"50,000",14,
43204855,5657580885,2020-05-18,"200,000",12,Mua h?
43044752,5655745876,2020-05-18,"20,000",14,
42191737,5656525012,2020-05-18,"10,000",13,
41646837,5665683113,2020-05-18,"100,000",14,
53602399,5658844166,2020-05-18,"20,000",12,
517239,5675728258,2020-05-19,"30,000",14,
52390287,5666152622,2020-05-19,"50,000",12,
28593817,5674564851,2020-05-19,"100,000",12,
39117041,5671193853,2020-05-19,"100,000",13,
43635698,5673746054,2020-05-19,"10,000",14,
41550873,5666045775,2020-05-19,"20,000",14,
52071283,5666484527,2020-05-19,"30,000",14,
39126369,5670112153,2020-05-19,"20,000",12,
48605457,5675422792,2020-05-19,"10,000",13,
47891743,5666911287,2020-05-19,"50,000",12,
36381973,5672787344,2020-05-19,"10,000",12,
37169593,5673951567,2020-05-19,"10,000",12,
32356012,5666095826,2020-05-19,"50,000",13,
45369718,5676124853,2020-05-19,"30,000",14,
8262835,5667460040,2020-05-19,"20,000",12,
13503786,5667618332,2020-05-19,"50,000",12,
48925102,5667323695,2020-05-19,"100,000",12,
45131160,5675150755,2020-05-19,"50,000",14,
32150197,5666578190,2020-05-19,"10,000",12,
37296581,5674577912,2020-05-19,"50,000",15,
42595409,5669237098,2020-05-19,"50,000",13,
43363483,5669185629,2020-05-19,"50,000",14,Mua h?
6410078,5675671101,2020-05-19,"50,000",13,Mua h?
50937233,5671566332,2020-05-19,"50,000",14,Mua h?
44213540,5673112492,2020-05-19,"500,000",13,Mua h?
50011714,5668723391,2020-05-19,"100,000",12,
